FXrate,insertedtimestamp,timestamp
1.08578,2023-03-31T14:38:25.197Z,2023-03-31T14:38:23.000Z
1.08578,2023-03-31T14:38:26.212Z,2023-03-31T14:38:23.000Z
1.08578,2023-03-31T14:38:27.219Z,2023-03-31T14:38:26.000Z
1.08579,2023-03-31T14:38:28.259Z,2023-03-31T14:38:27.000Z
1.08576,2023-03-31T14:38:29.233Z,2023-03-31T14:38:28.000Z
1.08575,2023-03-31T14:38:30.541Z,2023-03-31T14:38:29.000Z
1.08579,2023-03-31T14:38:31.401Z,2023-03-31T14:38:30.000Z
1.08579,2023-03-31T14:38:32.275Z,2023-03-31T14:38:31.000Z
1.08575,2023-03-31T14:38:33.294Z,2023-03-31T14:38:32.000Z
1.08578,2023-03-31T14:38:34.281Z,2023-03-31T14:38:33.000Z
1.08578,2023-03-31T14:38:35.309Z,2023-03-31T14:38:33.000Z
1.08578,2023-03-31T14:38:36.317Z,2023-03-31T14:38:35.000Z
1.08576,2023-03-31T14:38:37.302Z,2023-03-31T14:38:37.000Z
1.08575,2023-03-31T14:38:38.346Z,2023-03-31T14:38:37.000Z
1.0858,2023-03-31T14:38:39.314Z,2023-03-31T14:38:38.000Z
1.08573,2023-03-31T14:38:40.328Z,2023-03-31T14:38:39.000Z
1.08574,2023-03-31T14:38:41.345Z,2023-03-31T14:38:40.000Z
1.08574,2023-03-31T14:38:42.345Z,2023-03-31T14:38:40.000Z
1.08574,2023-03-31T14:38:43.366Z,2023-03-31T14:38:40.000Z
1.08574,2023-03-31T14:38:44.363Z,2023-03-31T14:38:43.000Z
1.08574,2023-03-31T14:38:45.715Z,2023-03-31T14:38:44.000Z
1.08572,2023-03-31T14:38:46.384Z,2023-03-31T14:38:45.000Z
1.08574,2023-03-31T14:38:47.493Z,2023-03-31T14:38:46.000Z
1.08574,2023-03-31T14:38:48.393Z,2023-03-31T14:38:46.000Z
1.0858,2023-03-31T14:38:49.452Z,2023-03-31T14:38:48.000Z
1.0858,2023-03-31T14:38:50.404Z,2023-03-31T14:38:48.000Z
1.08572,2023-03-31T14:38:51.427Z,2023-03-31T14:38:50.000Z
1.08572,2023-03-31T14:38:52.424Z,2023-03-31T14:38:50.000Z
1.08572,2023-03-31T14:38:53.437Z,2023-03-31T14:38:50.000Z
1.0856,2023-03-31T14:38:54.585Z,2023-03-31T14:38:53.000Z
1.0856,2023-03-31T14:38:55.639Z,2023-03-31T14:38:53.000Z
1.08572,2023-03-31T14:38:56.452Z,2023-03-31T14:38:55.000Z
1.08572,2023-03-31T14:38:58.077Z,2023-03-31T14:38:55.000Z
1.08572,2023-03-31T14:38:58.483Z,2023-03-31T14:38:55.000Z
1.0855,2023-03-31T14:38:59.782Z,2023-03-31T14:38:58.000Z
1.08572,2023-03-31T14:39:00.490Z,2023-03-31T14:38:59.000Z
1.0857,2023-03-31T14:39:01.506Z,2023-03-31T14:39:01.000Z
1.0857,2023-03-31T14:39:02.592Z,2023-03-31T14:39:01.000Z
1.0857,2023-03-31T14:39:03.638Z,2023-03-31T14:39:01.000Z
1.0857,2023-03-31T14:39:04.598Z,2023-03-31T14:39:03.000Z
1.0857,2023-03-31T14:39:05.490Z,2023-03-31T14:39:03.000Z
1.0857,2023-03-31T14:39:06.762Z,2023-03-31T14:39:03.000Z
1.0857,2023-03-31T14:39:07.921Z,2023-03-31T14:39:06.000Z
1.08571,2023-03-31T14:39:08.518Z,2023-03-31T14:39:07.000Z
1.08571,2023-03-31T14:39:09.531Z,2023-03-31T14:39:07.000Z
1.08571,2023-03-31T14:39:10.556Z,2023-03-31T14:39:07.000Z
1.08571,2023-03-31T14:39:11.552Z,2023-03-31T14:39:07.000Z
1.08571,2023-03-31T14:39:12.550Z,2023-03-31T14:39:07.000Z
1.08571,2023-03-31T14:39:13.547Z,2023-03-31T14:39:07.000Z
1.0856,2023-03-31T14:39:14.553Z,2023-03-31T14:39:13.000Z
1.0856,2023-03-31T14:39:16.165Z,2023-03-31T14:39:13.000Z
1.0856,2023-03-31T14:39:16.574Z,2023-03-31T14:39:13.000Z
1.08571,2023-03-31T14:39:17.612Z,2023-03-31T14:39:16.000Z
1.0857,2023-03-31T14:39:18.580Z,2023-03-31T14:39:18.000Z
1.08569,2023-03-31T14:39:19.629Z,2023-03-31T14:39:19.000Z
1.08568,2023-03-31T14:39:20.724Z,2023-03-31T14:39:19.000Z
1.08569,2023-03-31T14:39:21.668Z,2023-03-31T14:39:20.000Z
1.08569,2023-03-31T14:39:22.671Z,2023-03-31T14:39:20.000Z
1.08568,2023-03-31T14:39:23.991Z,2023-03-31T14:39:23.000Z
1.08569,2023-03-31T14:39:24.686Z,2023-03-31T14:39:23.000Z
1.08569,2023-03-31T14:39:25.638Z,2023-03-31T14:39:23.000Z
1.08569,2023-03-31T14:39:26.627Z,2023-03-31T14:39:23.000Z
1.08569,2023-03-31T14:39:27.656Z,2023-03-31T14:39:23.000Z
1.0857,2023-03-31T14:39:28.851Z,2023-03-31T14:39:28.000Z
1.0857,2023-03-31T14:39:29.889Z,2023-03-31T14:39:28.000Z
1.0857,2023-03-31T14:39:30.664Z,2023-03-31T14:39:28.000Z
1.08569,2023-03-31T14:39:32.068Z,2023-03-31T14:39:30.000Z
1.08567,2023-03-31T14:39:32.689Z,2023-03-31T14:39:32.000Z
1.08567,2023-03-31T14:39:33.710Z,2023-03-31T14:39:33.000Z
1.08569,2023-03-31T14:39:35.001Z,2023-03-31T14:39:33.000Z
1.08569,2023-03-31T14:39:35.725Z,2023-03-31T14:39:33.000Z
1.08569,2023-03-31T14:39:36.736Z,2023-03-31T14:39:33.000Z
1.08569,2023-03-31T14:39:37.720Z,2023-03-31T14:39:37.000Z
1.08569,2023-03-31T14:39:38.743Z,2023-03-31T14:39:37.000Z
1.08566,2023-03-31T14:39:39.746Z,2023-03-31T14:39:39.000Z
1.08566,2023-03-31T14:39:40.752Z,2023-03-31T14:39:39.000Z
1.08568,2023-03-31T14:39:41.773Z,2023-03-31T14:39:40.000Z
1.08568,2023-03-31T14:39:42.766Z,2023-03-31T14:39:40.000Z
1.0856,2023-03-31T14:39:44.071Z,2023-03-31T14:39:43.000Z
1.0856,2023-03-31T14:39:44.810Z,2023-03-31T14:39:43.000Z
1.08568,2023-03-31T14:39:45.808Z,2023-03-31T14:39:45.000Z
1.08568,2023-03-31T14:39:46.813Z,2023-03-31T14:39:45.000Z
1.08568,2023-03-31T14:39:48.130Z,2023-03-31T14:39:45.000Z
1.08569,2023-03-31T14:39:48.827Z,2023-03-31T14:39:48.000Z
1.08567,2023-03-31T14:39:49.905Z,2023-03-31T14:39:49.000Z
1.08567,2023-03-31T14:39:50.873Z,2023-03-31T14:39:49.000Z
1.08568,2023-03-31T14:39:51.910Z,2023-03-31T14:39:50.000Z
1.08569,2023-03-31T14:39:52.847Z,2023-03-31T14:39:52.000Z
1.0855,2023-03-31T14:39:53.904Z,2023-03-31T14:39:53.000Z
1.0855,2023-03-31T14:39:54.872Z,2023-03-31T14:39:53.000Z
1.0855,2023-03-31T14:39:55.885Z,2023-03-31T14:39:53.000Z
1.0855,2023-03-31T14:39:56.890Z,2023-03-31T14:39:53.000Z
1.0855,2023-03-31T14:39:57.901Z,2023-03-31T14:39:53.000Z
1.0857,2023-03-31T14:39:58.906Z,2023-03-31T14:39:58.000Z
1.08567,2023-03-31T14:39:59.945Z,2023-03-31T14:39:59.000Z
1.08569,2023-03-31T14:40:00.985Z,2023-03-31T14:40:00.000Z
1.08567,2023-03-31T14:40:02.219Z,2023-03-31T14:40:00.000Z
1.08565,2023-03-31T14:40:03.063Z,2023-03-31T14:40:02.000Z
1.0855,2023-03-31T14:40:04.227Z,2023-03-31T14:40:03.000Z
1.08566,2023-03-31T14:40:05.004Z,2023-03-31T14:40:03.000Z
1.08565,2023-03-31T14:40:06.062Z,2023-03-31T14:40:05.000Z
1.08565,2023-03-31T14:40:07.065Z,2023-03-31T14:40:05.000Z
1.08565,2023-03-31T14:40:08.030Z,2023-03-31T14:40:05.000Z
1.08565,2023-03-31T14:40:09.290Z,2023-03-31T14:40:08.000Z
1.08565,2023-03-31T14:40:10.110Z,2023-03-31T14:40:08.000Z
1.08565,2023-03-31T14:40:11.100Z,2023-03-31T14:40:08.000Z
1.08567,2023-03-31T14:40:12.036Z,2023-03-31T14:40:11.000Z
1.08563,2023-03-31T14:40:13.069Z,2023-03-31T14:40:12.000Z
1.08563,2023-03-31T14:40:14.035Z,2023-03-31T14:40:12.000Z
1.08566,2023-03-31T14:40:15.049Z,2023-03-31T14:40:14.000Z
1.08565,2023-03-31T14:40:16.055Z,2023-03-31T14:40:15.000Z
1.08562,2023-03-31T14:40:17.062Z,2023-03-31T14:40:16.000Z
1.08563,2023-03-31T14:40:18.085Z,2023-03-31T14:40:17.000Z
1.0857,2023-03-31T14:40:19.079Z,2023-03-31T14:40:18.000Z
1.0857,2023-03-31T14:40:20.113Z,2023-03-31T14:40:18.000Z
1.0857,2023-03-31T14:40:21.092Z,2023-03-31T14:40:18.000Z
1.08563,2023-03-31T14:40:22.102Z,2023-03-31T14:40:21.000Z
1.0857,2023-03-31T14:40:23.383Z,2023-03-31T14:40:22.000Z
1.0857,2023-03-31T14:40:24.142Z,2023-03-31T14:40:22.000Z
1.08574,2023-03-31T14:40:25.126Z,2023-03-31T14:40:24.000Z
1.08574,2023-03-31T14:40:26.141Z,2023-03-31T14:40:25.000Z
1.08578,2023-03-31T14:40:27.151Z,2023-03-31T14:40:26.000Z
1.08578,2023-03-31T14:40:28.357Z,2023-03-31T14:40:26.000Z
1.08574,2023-03-31T14:40:29.160Z,2023-03-31T14:40:28.000Z
1.08579,2023-03-31T14:40:30.201Z,2023-03-31T14:40:29.000Z
1.08582,2023-03-31T14:40:31.181Z,2023-03-31T14:40:30.000Z
1.08583,2023-03-31T14:40:32.649Z,2023-03-31T14:40:31.000Z
1.08583,2023-03-31T14:40:33.199Z,2023-03-31T14:40:32.000Z
1.08579,2023-03-31T14:40:34.405Z,2023-03-31T14:40:33.000Z
1.08579,2023-03-31T14:40:35.227Z,2023-03-31T14:40:33.000Z
1.08579,2023-03-31T14:40:36.298Z,2023-03-31T14:40:35.000Z
1.08579,2023-03-31T14:40:37.242Z,2023-03-31T14:40:35.000Z
1.08579,2023-03-31T14:40:38.509Z,2023-03-31T14:40:35.000Z
1.0858,2023-03-31T14:40:39.259Z,2023-03-31T14:40:38.000Z
1.08581,2023-03-31T14:40:40.755Z,2023-03-31T14:40:39.000Z
1.08581,2023-03-31T14:40:41.285Z,2023-03-31T14:40:39.000Z
1.08582,2023-03-31T14:40:42.270Z,2023-03-31T14:40:41.000Z
1.08582,2023-03-31T14:40:43.270Z,2023-03-31T14:40:41.000Z
1.0856,2023-03-31T14:40:44.278Z,2023-03-31T14:40:43.000Z
1.0856,2023-03-31T14:40:45.287Z,2023-03-31T14:40:43.000Z
1.0856,2023-03-31T14:40:46.320Z,2023-03-31T14:40:43.000Z
1.08583,2023-03-31T14:40:47.311Z,2023-03-31T14:40:46.000Z
1.08582,2023-03-31T14:40:48.330Z,2023-03-31T14:40:47.000Z
1.0858,2023-03-31T14:40:49.370Z,2023-03-31T14:40:48.000Z
1.0858,2023-03-31T14:40:50.384Z,2023-03-31T14:40:48.000Z
1.0858,2023-03-31T14:40:51.330Z,2023-03-31T14:40:48.000Z
1.0858,2023-03-31T14:40:52.344Z,2023-03-31T14:40:48.000Z
1.08582,2023-03-31T14:40:53.626Z,2023-03-31T14:40:52.000Z
1.0857,2023-03-31T14:40:54.827Z,2023-03-31T14:40:53.000Z
1.0857,2023-03-31T14:40:55.365Z,2023-03-31T14:40:53.000Z
1.0857,2023-03-31T14:40:56.365Z,2023-03-31T14:40:53.000Z
1.08582,2023-03-31T14:40:57.801Z,2023-03-31T14:40:57.000Z
1.08577,2023-03-31T14:40:58.364Z,2023-03-31T14:40:57.000Z
1.08577,2023-03-31T14:40:59.382Z,2023-03-31T14:40:57.000Z
1.0858,2023-03-31T14:41:00.685Z,2023-03-31T14:41:00.000Z
1.08583,2023-03-31T14:41:01.388Z,2023-03-31T14:41:01.000Z
1.08588,2023-03-31T14:41:02.522Z,2023-03-31T14:41:01.000Z
1.08588,2023-03-31T14:41:03.644Z,2023-03-31T14:41:01.000Z
1.08586,2023-03-31T14:41:04.418Z,2023-03-31T14:41:03.000Z
1.08584,2023-03-31T14:41:05.405Z,2023-03-31T14:41:05.000Z
1.0859,2023-03-31T14:41:06.490Z,2023-03-31T14:41:05.000Z
1.0859,2023-03-31T14:41:07.434Z,2023-03-31T14:41:05.000Z
1.08588,2023-03-31T14:41:08.462Z,2023-03-31T14:41:07.000Z
1.08588,2023-03-31T14:41:09.452Z,2023-03-31T14:41:07.000Z
1.08587,2023-03-31T14:41:10.601Z,2023-03-31T14:41:09.000Z
1.08588,2023-03-31T14:41:11.416Z,2023-03-31T14:41:10.000Z
1.08584,2023-03-31T14:41:12.440Z,2023-03-31T14:41:12.000Z
1.08584,2023-03-31T14:41:13.823Z,2023-03-31T14:41:12.000Z
1.08584,2023-03-31T14:41:14.500Z,2023-03-31T14:41:12.000Z
1.0858,2023-03-31T14:41:15.476Z,2023-03-31T14:41:15.000Z
1.0858,2023-03-31T14:41:16.465Z,2023-03-31T14:41:15.000Z
1.08582,2023-03-31T14:41:17.510Z,2023-03-31T14:41:17.000Z
1.08584,2023-03-31T14:41:18.599Z,2023-03-31T14:41:17.000Z
1.08584,2023-03-31T14:41:19.570Z,2023-03-31T14:41:17.000Z
1.08584,2023-03-31T14:41:20.489Z,2023-03-31T14:41:17.000Z
1.08587,2023-03-31T14:41:21.509Z,2023-03-31T14:41:20.000Z
1.08586,2023-03-31T14:41:22.501Z,2023-03-31T14:41:21.000Z
1.08586,2023-03-31T14:41:23.504Z,2023-03-31T14:41:21.000Z
1.08586,2023-03-31T14:41:24.508Z,2023-03-31T14:41:21.000Z
1.08586,2023-03-31T14:41:25.600Z,2023-03-31T14:41:21.000Z
1.08586,2023-03-31T14:41:26.528Z,2023-03-31T14:41:25.000Z
1.08586,2023-03-31T14:41:27.516Z,2023-03-31T14:41:25.000Z
1.08585,2023-03-31T14:41:28.534Z,2023-03-31T14:41:28.000Z
1.08585,2023-03-31T14:41:29.933Z,2023-03-31T14:41:28.000Z
1.0859,2023-03-31T14:41:30.618Z,2023-03-31T14:41:30.000Z
1.08584,2023-03-31T14:41:32.050Z,2023-03-31T14:41:31.000Z
1.08584,2023-03-31T14:41:32.556Z,2023-03-31T14:41:31.000Z
1.08584,2023-03-31T14:41:33.786Z,2023-03-31T14:41:32.000Z
1.08583,2023-03-31T14:41:34.578Z,2023-03-31T14:41:33.000Z
1.08583,2023-03-31T14:41:35.610Z,2023-03-31T14:41:33.000Z
1.08583,2023-03-31T14:41:36.592Z,2023-03-31T14:41:33.000Z
1.08583,2023-03-31T14:41:37.609Z,2023-03-31T14:41:33.000Z
1.08583,2023-03-31T14:41:38.622Z,2023-03-31T14:41:33.000Z
1.08583,2023-03-31T14:41:39.859Z,2023-03-31T14:41:33.000Z
1.0858,2023-03-31T14:41:40.732Z,2023-03-31T14:41:40.000Z
1.08584,2023-03-31T14:41:41.635Z,2023-03-31T14:41:40.000Z
1.08584,2023-03-31T14:41:42.648Z,2023-03-31T14:41:40.000Z
1.08584,2023-03-31T14:41:43.972Z,2023-03-31T14:41:40.000Z
1.08582,2023-03-31T14:41:44.681Z,2023-03-31T14:41:44.000Z
1.08581,2023-03-31T14:41:45.669Z,2023-03-31T14:41:45.000Z
1.08582,2023-03-31T14:41:46.671Z,2023-03-31T14:41:46.000Z
1.08576,2023-03-31T14:41:47.919Z,2023-03-31T14:41:47.000Z
1.08576,2023-03-31T14:41:48.970Z,2023-03-31T14:41:47.000Z
1.0858,2023-03-31T14:41:49.692Z,2023-03-31T14:41:48.000Z
1.0859,2023-03-31T14:41:50.870Z,2023-03-31T14:41:50.000Z
1.08578,2023-03-31T14:41:51.707Z,2023-03-31T14:41:51.000Z
1.08578,2023-03-31T14:41:52.725Z,2023-03-31T14:41:51.000Z
1.08577,2023-03-31T14:41:53.973Z,2023-03-31T14:41:53.000Z
1.08578,2023-03-31T14:41:54.734Z,2023-03-31T14:41:53.000Z
1.08578,2023-03-31T14:41:55.738Z,2023-03-31T14:41:55.000Z
1.08578,2023-03-31T14:41:56.743Z,2023-03-31T14:41:55.000Z
1.08571,2023-03-31T14:41:57.751Z,2023-03-31T14:41:57.000Z
1.08577,2023-03-31T14:41:59.114Z,2023-03-31T14:41:57.000Z
1.08577,2023-03-31T14:41:59.772Z,2023-03-31T14:41:57.000Z
1.08577,2023-03-31T14:42:00.893Z,2023-03-31T14:42:00.000Z
1.08572,2023-03-31T14:42:01.834Z,2023-03-31T14:42:01.000Z
1.08578,2023-03-31T14:42:02.802Z,2023-03-31T14:42:02.000Z
1.08579,2023-03-31T14:42:04.382Z,2023-03-31T14:42:03.000Z
1.08579,2023-03-31T14:42:04.833Z,2023-03-31T14:42:03.000Z
1.08579,2023-03-31T14:42:05.848Z,2023-03-31T14:42:03.000Z
1.08579,2023-03-31T14:42:06.829Z,2023-03-31T14:42:06.000Z
1.08574,2023-03-31T14:42:07.817Z,2023-03-31T14:42:07.000Z
1.08578,2023-03-31T14:42:08.842Z,2023-03-31T14:42:08.000Z
1.08574,2023-03-31T14:42:09.989Z,2023-03-31T14:42:09.000Z
1.08578,2023-03-31T14:42:11.153Z,2023-03-31T14:42:10.000Z
1.08578,2023-03-31T14:42:11.872Z,2023-03-31T14:42:10.000Z
1.08581,2023-03-31T14:42:12.940Z,2023-03-31T14:42:12.000Z
1.08582,2023-03-31T14:42:13.940Z,2023-03-31T14:42:13.000Z
1.08582,2023-03-31T14:42:14.951Z,2023-03-31T14:42:13.000Z
1.0856,2023-03-31T14:42:15.937Z,2023-03-31T14:42:15.000Z
1.0856,2023-03-31T14:42:17.384Z,2023-03-31T14:42:15.000Z
1.08582,2023-03-31T14:42:17.922Z,2023-03-31T14:42:17.000Z
1.08583,2023-03-31T14:42:18.931Z,2023-03-31T14:42:18.000Z
1.08583,2023-03-31T14:42:20.057Z,2023-03-31T14:42:18.000Z
1.0857,2023-03-31T14:42:20.995Z,2023-03-31T14:42:20.000Z
1.08578,2023-03-31T14:42:21.964Z,2023-03-31T14:42:21.000Z
1.08578,2023-03-31T14:42:22.963Z,2023-03-31T14:42:21.000Z
1.08578,2023-03-31T14:42:24.055Z,2023-03-31T14:42:21.000Z
1.08578,2023-03-31T14:42:25.212Z,2023-03-31T14:42:21.000Z
1.0858,2023-03-31T14:42:25.973Z,2023-03-31T14:42:25.000Z
1.0858,2023-03-31T14:42:26.995Z,2023-03-31T14:42:25.000Z
1.0858,2023-03-31T14:42:27.989Z,2023-03-31T14:42:25.000Z
1.08583,2023-03-31T14:42:29.008Z,2023-03-31T14:42:27.000Z
1.08582,2023-03-31T14:42:30.003Z,2023-03-31T14:42:29.000Z
1.08585,2023-03-31T14:42:31.019Z,2023-03-31T14:42:30.000Z
1.0858,2023-03-31T14:42:32.026Z,2023-03-31T14:42:30.000Z
1.08581,2023-03-31T14:42:33.034Z,2023-03-31T14:42:32.000Z
1.08583,2023-03-31T14:42:34.045Z,2023-03-31T14:42:33.000Z
1.08584,2023-03-31T14:42:35.419Z,2023-03-31T14:42:34.000Z
1.0857,2023-03-31T14:42:36.053Z,2023-03-31T14:42:35.000Z
1.0857,2023-03-31T14:42:37.100Z,2023-03-31T14:42:35.000Z
1.0857,2023-03-31T14:42:38.051Z,2023-03-31T14:42:35.000Z
1.0857,2023-03-31T14:42:39.321Z,2023-03-31T14:42:35.000Z
1.08584,2023-03-31T14:42:40.087Z,2023-03-31T14:42:38.000Z
1.08583,2023-03-31T14:42:41.089Z,2023-03-31T14:42:40.000Z
1.08583,2023-03-31T14:42:42.082Z,2023-03-31T14:42:40.000Z
1.08583,2023-03-31T14:42:43.109Z,2023-03-31T14:42:40.000Z
1.08584,2023-03-31T14:42:44.090Z,2023-03-31T14:42:43.000Z
1.08584,2023-03-31T14:42:45.115Z,2023-03-31T14:42:43.000Z
1.0857,2023-03-31T14:42:46.130Z,2023-03-31T14:42:45.000Z
1.08585,2023-03-31T14:42:47.114Z,2023-03-31T14:42:46.000Z
1.08583,2023-03-31T14:42:48.177Z,2023-03-31T14:42:47.000Z
1.08581,2023-03-31T14:42:49.470Z,2023-03-31T14:42:47.000Z
1.08581,2023-03-31T14:42:50.117Z,2023-03-31T14:42:47.000Z
1.08581,2023-03-31T14:42:51.329Z,2023-03-31T14:42:47.000Z
1.08581,2023-03-31T14:42:52.203Z,2023-03-31T14:42:47.000Z
1.08581,2023-03-31T14:42:53.179Z,2023-03-31T14:42:47.000Z
1.08581,2023-03-31T14:42:54.608Z,2023-03-31T14:42:47.000Z
1.08581,2023-03-31T14:42:55.453Z,2023-03-31T14:42:47.000Z
1.0856,2023-03-31T14:42:56.227Z,2023-03-31T14:42:55.000Z
1.0856,2023-03-31T14:42:57.231Z,2023-03-31T14:42:55.000Z
1.0856,2023-03-31T14:42:58.189Z,2023-03-31T14:42:55.000Z
1.08581,2023-03-31T14:42:59.558Z,2023-03-31T14:42:58.000Z
1.08581,2023-03-31T14:43:00.228Z,2023-03-31T14:42:58.000Z
1.0857,2023-03-31T14:43:01.388Z,2023-03-31T14:43:00.000Z
1.0857,2023-03-31T14:43:02.221Z,2023-03-31T14:43:00.000Z
1.08578,2023-03-31T14:43:03.233Z,2023-03-31T14:43:02.000Z
1.08578,2023-03-31T14:43:04.235Z,2023-03-31T14:43:03.000Z
1.08578,2023-03-31T14:43:05.249Z,2023-03-31T14:43:03.000Z
1.0858,2023-03-31T14:43:06.298Z,2023-03-31T14:43:05.000Z
1.0858,2023-03-31T14:43:07.295Z,2023-03-31T14:43:05.000Z
1.0858,2023-03-31T14:43:08.268Z,2023-03-31T14:43:05.000Z
1.0858,2023-03-31T14:43:09.291Z,2023-03-31T14:43:05.000Z
1.0858,2023-03-31T14:43:10.286Z,2023-03-31T14:43:05.000Z
1.08576,2023-03-31T14:43:11.501Z,2023-03-31T14:43:11.000Z
1.08576,2023-03-31T14:43:12.309Z,2023-03-31T14:43:11.000Z
1.08576,2023-03-31T14:43:13.301Z,2023-03-31T14:43:11.000Z
1.08577,2023-03-31T14:43:14.307Z,2023-03-31T14:43:13.000Z
1.08579,2023-03-31T14:43:15.319Z,2023-03-31T14:43:14.000Z
1.08579,2023-03-31T14:43:16.315Z,2023-03-31T14:43:15.000Z
1.08579,2023-03-31T14:43:17.336Z,2023-03-31T14:43:16.000Z
1.08577,2023-03-31T14:43:18.328Z,2023-03-31T14:43:17.000Z
1.08578,2023-03-31T14:43:19.352Z,2023-03-31T14:43:18.000Z
1.08579,2023-03-31T14:43:20.506Z,2023-03-31T14:43:19.000Z
1.08579,2023-03-31T14:43:21.362Z,2023-03-31T14:43:20.000Z
1.08578,2023-03-31T14:43:22.395Z,2023-03-31T14:43:22.000Z
1.08578,2023-03-31T14:43:23.628Z,2023-03-31T14:43:22.000Z
1.08577,2023-03-31T14:43:24.387Z,2023-03-31T14:43:23.000Z
1.08578,2023-03-31T14:43:25.467Z,2023-03-31T14:43:24.000Z
1.0857,2023-03-31T14:43:26.377Z,2023-03-31T14:43:25.000Z
1.08579,2023-03-31T14:43:27.396Z,2023-03-31T14:43:26.000Z
1.08582,2023-03-31T14:43:28.397Z,2023-03-31T14:43:28.000Z
1.08582,2023-03-31T14:43:29.425Z,2023-03-31T14:43:28.000Z
1.08582,2023-03-31T14:43:30.457Z,2023-03-31T14:43:28.000Z
1.08581,2023-03-31T14:43:32.403Z,2023-03-31T14:43:31.000Z
1.08581,2023-03-31T14:43:33.728Z,2023-03-31T14:43:32.000Z
1.08581,2023-03-31T14:43:34.419Z,2023-03-31T14:43:32.000Z
1.08579,2023-03-31T14:43:34.426Z,2023-03-31T14:43:33.000Z
1.08579,2023-03-31T14:43:35.457Z,2023-03-31T14:43:34.000Z
1.08579,2023-03-31T14:43:36.664Z,2023-03-31T14:43:36.000Z
1.08579,2023-03-31T14:43:37.458Z,2023-03-31T14:43:36.000Z
1.08579,2023-03-31T14:43:38.715Z,2023-03-31T14:43:36.000Z
1.08579,2023-03-31T14:43:39.459Z,2023-03-31T14:43:36.000Z
1.08579,2023-03-31T14:43:40.468Z,2023-03-31T14:43:36.000Z
1.0858,2023-03-31T14:43:41.480Z,2023-03-31T14:43:40.000Z
1.08583,2023-03-31T14:43:42.476Z,2023-03-31T14:43:41.000Z
1.08584,2023-03-31T14:43:43.505Z,2023-03-31T14:43:42.000Z
1.08584,2023-03-31T14:43:44.752Z,2023-03-31T14:43:44.000Z
1.08583,2023-03-31T14:43:45.503Z,2023-03-31T14:43:44.000Z
1.08583,2023-03-31T14:43:46.499Z,2023-03-31T14:43:44.000Z
1.08584,2023-03-31T14:43:47.512Z,2023-03-31T14:43:46.000Z
1.08584,2023-03-31T14:43:48.522Z,2023-03-31T14:43:46.000Z
1.08584,2023-03-31T14:43:49.559Z,2023-03-31T14:43:46.000Z
1.08584,2023-03-31T14:43:50.534Z,2023-03-31T14:43:46.000Z
1.08583,2023-03-31T14:43:51.542Z,2023-03-31T14:43:50.000Z
1.08583,2023-03-31T14:43:52.785Z,2023-03-31T14:43:50.000Z
1.08583,2023-03-31T14:43:53.570Z,2023-03-31T14:43:50.000Z
1.08583,2023-03-31T14:43:54.572Z,2023-03-31T14:43:50.000Z
1.08583,2023-03-31T14:43:55.584Z,2023-03-31T14:43:50.000Z
1.08581,2023-03-31T14:43:56.587Z,2023-03-31T14:43:56.000Z
1.0859,2023-03-31T14:43:57.840Z,2023-03-31T14:43:56.000Z
1.0859,2023-03-31T14:43:58.656Z,2023-03-31T14:43:56.000Z
1.0859,2023-03-31T14:43:59.617Z,2023-03-31T14:43:56.000Z
1.0858,2023-03-31T14:44:00.737Z,2023-03-31T14:44:00.000Z
1.0858,2023-03-31T14:44:01.634Z,2023-03-31T14:44:00.000Z
1.0856,2023-03-31T14:44:02.624Z,2023-03-31T14:44:01.000Z
1.0858,2023-03-31T14:44:03.702Z,2023-03-31T14:44:02.000Z
1.08579,2023-03-31T14:44:04.650Z,2023-03-31T14:44:03.000Z
1.08579,2023-03-31T14:44:05.779Z,2023-03-31T14:44:03.000Z
1.08579,2023-03-31T14:44:06.667Z,2023-03-31T14:44:03.000Z
1.0858,2023-03-31T14:44:07.677Z,2023-03-31T14:44:07.000Z
1.08581,2023-03-31T14:44:08.729Z,2023-03-31T14:44:07.000Z
1.08578,2023-03-31T14:44:09.718Z,2023-03-31T14:44:09.000Z
1.08579,2023-03-31T14:44:10.841Z,2023-03-31T14:44:09.000Z
1.08583,2023-03-31T14:44:11.724Z,2023-03-31T14:44:11.000Z
1.08584,2023-03-31T14:44:12.723Z,2023-03-31T14:44:11.000Z
1.08584,2023-03-31T14:44:13.740Z,2023-03-31T14:44:11.000Z
1.08584,2023-03-31T14:44:14.729Z,2023-03-31T14:44:11.000Z
1.08579,2023-03-31T14:44:15.785Z,2023-03-31T14:44:15.000Z
1.08579,2023-03-31T14:44:16.737Z,2023-03-31T14:44:16.000Z
1.0859,2023-03-31T14:44:17.740Z,2023-03-31T14:44:16.000Z
1.08583,2023-03-31T14:44:18.751Z,2023-03-31T14:44:18.000Z
1.08582,2023-03-31T14:44:19.783Z,2023-03-31T14:44:18.000Z
1.08582,2023-03-31T14:44:20.801Z,2023-03-31T14:44:18.000Z
1.08582,2023-03-31T14:44:21.828Z,2023-03-31T14:44:21.000Z
1.08582,2023-03-31T14:44:22.922Z,2023-03-31T14:44:21.000Z
1.08584,2023-03-31T14:44:23.819Z,2023-03-31T14:44:23.000Z
1.08585,2023-03-31T14:44:24.874Z,2023-03-31T14:44:24.000Z
